filepath,labels
387477.wav,0
346537.wav,0
364976.wav,0
98748.wav,0
147901.wav,0
221640.wav,0
25037.wav,0
25038.wav,0
162258.wav,0
315858.wav,0
371158.wav,0
162262.wav,0
162263.wav,0
369124.wav,0
369126.wav,0
348663.wav,0
348664.wav,0
348665.wav,0
348666.wav,0
348670.wav,0
348671.wav,0
182790.wav,0
348685.wav,0
395789.wav,0
182806.wav,0
408099.wav,0
51749.wav,0
238159.wav,0
381526.wav,0
402010.wav,0
402012.wav,0
162397.wav,0
162398.wav,0
115295.wav,0
162403.wav,0
160355.wav,0
150139.wav,0
162431.wav,0
381569.wav,0
162434.wav,0
162436.wav,0
320135.wav,0
320136.wav,0
410260.wav,0
410261.wav,0
410262.wav,0
162455.wav,0
238241.wav,0
397986.wav,0
238243.wav,0
238242.wav,0
238244.wav,0
238245.wav,0
238247.wav,0
238246.wav,0
332479.wav,0
148166.wav,0
197322.wav,0
217805.wav,0
266977.wav,0
180961.wav,0
371440.wav,0
369395.wav,0
346904.wav,0
346905.wav,0
215842.wav,0
215843.wav,0
215845.wav,0
215846.wav,0
164646.wav,0
215847.wav,0
254772.wav,0
164666.wav,0
164667.wav,0
353093.wav,0
260939.wav,0
160590.wav,0
90966.wav,0
64346.wav,0
371548.wav,0
127846.wav,0
369525.wav,0
371575.wav,0
369530.wav,0
146323.wav,0
7062.wav,0
273303.wav,0
201667.wav,0
388054.wav,0
35799.wav,0
35800.wav,0
191449.wav,0
220130.wav,0
324585.wav,0
46063.wav,0
396271.wav,0
201713.wav,0
396274.wav,0
396276.wav,0
160772.wav,0
160773.wav,0
362487.wav,0
396316.wav,0
349217.wav,0
392226.wav,0
392229.wav,0
89147.wav,0
164937.wav,0
267341.wav,0
404561.wav,0
404562.wav,0
238675.wav,0
238676.wav,0
238677.wav,0
414827.wav,0
369781.wav,0
369782.wav,0
234615.wav,0
234616.wav,0
234617.wav,0
234618.wav,0
234619.wav,0
251004.wav,0
187534.wav,0
369818.wav,0
388273.wav,0
46263.wav,0
103626.wav,0
156904.wav,0
204009.wav,0
204010.wav,0
255216.wav,0
216312.wav,0
216315.wav,0
216317.wav,0
216318.wav,0
216319.wav,0
158977.wav,0
158978.wav,0
228611.wav,0
158979.wav,0
337166.wav,0
128293.wav,0
128294.wav,0
128296.wav,0
128297.wav,0
128298.wav,0
128299.wav,0
255272.wav,0
128301.wav,0
187702.wav,0
404816.wav,0
365905.wav,0
257364.wav,0
148828.wav,0
148831.wav,0
148832.wav,0
148836.wav,0
148837.wav,0
148838.wav,0
52593.wav,0
187767.wav,0
87457.wav,0
161195.wav,0
413105.wav,0
413106.wav,0
138679.wav,0
413113.wav,0
413117.wav,0
413120.wav,0
413122.wav,0
220612.wav,0
220613.wav,0
132551.wav,0
171475.wav,0
259539.wav,0
30185.wav,0
198121.wav,0
253438.wav,0
390663.wav,0
108043.wav,0
108044.wav,0
108045.wav,0
108046.wav,0
108047.wav,0
165391.wav,0
165393.wav,0
165394.wav,0
157206.wav,0
157207.wav,0
151065.wav,0
151066.wav,0
216604.wav,0
151069.wav,0
26141.wav,0
319008.wav,0
319009.wav,0
239137.wav,0
151075.wav,0
151072.wav,0
319010.wav,0
239138.wav,0
136766.wav,0
427592.wav,0
101961.wav,0
101962.wav,0
427598.wav,0
165478.wav,0
212594.wav,0
267893.wav,0
163455.wav,0
163456.wav,0
370304.wav,0
163460.wav,0
165540.wav,0
118450.wav,0
149177.wav,0
161475.wav,0
378563.wav,0
431822.wav,0
431825.wav,0
431827.wav,0
431828.wav,0
431831.wav,0
237273.wav,0
431837.wav,0
345844.wav,0
139028.wav,0
386842.wav,0
386845.wav,0
182051.wav,0
253734.wav,0
100144.wav,0
145206.wav,0
137034.wav,0
231245.wav,0
231247.wav,0
231248.wav,0
257873.wav,0
257874.wav,0
257875.wav,0
257876.wav,0
245602.wav,0
233318.wav,0
233321.wav,0
233322.wav,0
233323.wav,0
147317.wav,0
266105.wav,0
34708.wav,0
417686.wav,0
417688.wav,0
417689.wav,0
399266.wav,0
165795.wav,0
36815.wav,0
128979.wav,0
184275.wav,0
128981.wav,0
380886.wav,0
159703.wav,0
159704.wav,0
159705.wav,0
159706.wav,0
159708.wav,0
159710.wav,0
67556.wav,0
67557.wav,0
362471.wav,0
67560.wav,0
67561.wav,0
67562.wav,0
67563.wav,0
67564.wav,0
67566.wav,0
67567.wav,0
67571.wav,0
329716.wav,0
67573.wav,0
362486.wav,0
67575.wav,0
67574.wav,0
67577.wav,0
67578.wav,0
67572.wav,0
67580.wav,0
67581.wav,0
67582.wav,0
67583.wav,0
212600.wav,0
212602.wav,0
257963.wav,0
89607.wav,0
137232.wav,0
426262.wav,0
348956.wav,0
398881.wav,0
398882.wav,0
421154.wav,0
272421.wav,0
398886.wav,0
189223.wav,0
189224.wav,0
164649.wav,0
398890.wav,0
398892.wav,0
398893.wav,0
398894.wav,0
64311.wav,0
19768.wav,0
59707.wav,0
204864.wav,0
324673.wav,0
204866.wav,0
179009.wav,0
127558.wav,0
398407.wav,0
36427.wav,0
422988.wav,0
86360.wav,0
57945.wav,0
111708.wav,0
111710.wav,0
366433.wav,0
324715.wav,0
371309.wav,0
86127.wav,0
347761.wav,0
325234.wav,0
63613.wav,0
86654.wav,0
86655.wav,0
86656.wav,0
366209.wav,0
406660.wav,0
408198.wav,0
323719.wav,0
321414.wav,0
321415.wav,0
186507.wav,0
396428.wav,0
123022.wav,0
387215.wav,0
400784.wav,0
66961.wav,0
387730.wav,0
387734.wav,0
371863.wav,0
125595.wav,0
125596.wav,0
125601.wav,0
398498.wav,0
398499.wav,0
398497.wav,0
349349.wav,0
398502.wav,0
398501.wav,0
398504.wav,0
398503.wav,0
398506.wav,0
398507.wav,0
398508.wav,0
398509.wav,0
187817.wav,0
187818.wav,0
66989.wav,0
398513.wav,0
107437.wav,0
398515.wav,0
325814.wav,0
318647.wav,0
202426.wav,0
699.wav,0
42938.wav,0
42939.wav,0
270270.wav,0
107457.wav,0
107459.wav,0
388547.wav,0
178376.wav,0
107465.wav,0
107466.wav,0
107467.wav,0
107469.wav,0
67800.wav,0
366812.wav,0
71901.wav,0
54946.wav,0
393954.wav,0
32229.wav,0
32231.wav,0
406248.wav,0
406250.wav,0
406255.wav,0
51441.wav,0
51443.wav,0
98548.wav,0
51445.wav,0
51446.wav,0
258042.wav,0
246524.wav,0
246526.wav,0
111615.wav,0
232510.wav,0
259582.wav,0
118054.wav,0
135039.wav,0
89604.wav,0
368138.wav,0
379440.wav,0
368081.wav,0
164305.wav,0
187973.wav,0
187974.wav,0
187975.wav,0
431156.wav,0
204110.wav,0
160674.wav,0
417296.wav,0
333355.wav,0
394784.wav,0
408900.wav,0
406991.wav,0
344610.wav,0
274693.wav,0
327153.wav,0
161849.wav,0
376779.wav,0
367347.wav,0
391882.wav,0
48601.wav,0
52290.wav,0
434333.wav,0
366445.wav,0
197955.wav,0
329555.wav,0
165601.wav,0
135508.wav,0
172507.wav,0
365339.wav,0
328457.wav,0
175415.wav,0
176556.wav,0
412157.wav,0
202102.wav,0
327129.wav,0
266604.wav,0
391952.wav,0
407701.wav,0
186486.wav,0
379261.wav,0
326356.wav,0
139307.wav,0
413761.wav,0
65651.wav,0
65652.wav,0
51315.wav,0
65654.wav,0
65655.wav,0
65658.wav,0
65660.wav,0
65662.wav,0
186497.wav,0
186501.wav,0
186508.wav,0
186509.wav,0
186510.wav,0
65717.wav,0
65718.wav,0
65719.wav,0
65721.wav,0
65723.wav,0
65724.wav,0
65726.wav,0
65729.wav,0
51396.wav,0
51397.wav,0
219375.wav,0
2300.wav,0
15112.wav,0
172294.wav,0
15122.wav,0
15123.wav,0
135484.wav,0
61822.wav,0
61823.wav,0
12672.wav,0
61829.wav,0
61830.wav,0
61832.wav,0
405904.wav,0
405905.wav,0
64808.wav,0
64809.wav,0
84411.wav,0
223720.wav,0
377335.wav,0
31245.wav,0
381456.wav,0
381457.wav,0
381458.wav,0
381459.wav,0
381460.wav,0
381461.wav,0
381462.wav,0
381463.wav,0
381464.wav,0
193046.wav,0
381465.wav,0
381467.wav,0
381466.wav,0
193050.wav,0
193053.wav,0
381471.wav,0
381472.wav,0
381470.wav,0
381469.wav,0
381468.wav,0
381473.wav,0
381474.wav,0
381475.wav,0
381476.wav,0
381477.wav,0
381478.wav,0
381479.wav,0
381480.wav,0
381481.wav,0
381482.wav,0
381483.wav,0
381484.wav,0
381485.wav,0
381486.wav,0
381487.wav,0
381488.wav,0
381489.wav,0
381490.wav,0
381491.wav,0
381492.wav,0
381493.wav,0
381494.wav,0
381495.wav,0
381496.wav,0
381497.wav,0
381498.wav,0
381499.wav,0
381500.wav,0
381501.wav,0
381502.wav,0
381503.wav,0
381504.wav,0
381505.wav,0
381506.wav,0
381507.wav,0
381508.wav,0
381509.wav,0
381510.wav,0
381511.wav,0
381512.wav,0
381513.wav,0
381514.wav,0
381515.wav,0
21099.wav,0
21100.wav,0
21101.wav,0
21102.wav,0
64230.wav,0
64231.wav,0
64232.wav,0
64233.wav,0
64234.wav,0
64235.wav,0
64236.wav,0
64237.wav,0
64238.wav,0
64239.wav,0
64240.wav,0
64241.wav,0
64242.wav,0
64243.wav,0
64244.wav,0
64245.wav,0
64246.wav,0
64247.wav,0
64248.wav,0
64249.wav,0
64250.wav,0
64252.wav,0
64253.wav,0
64254.wav,0
369407.wav,0
64255.wav,0
64256.wav,0
64257.wav,0
64258.wav,0
64260.wav,0
15109.wav,0
15108.wav,0
64259.wav,0
64262.wav,0
15111.wav,0
64261.wav,0
15110.wav,0
64266.wav,0
15117.wav,0
15115.wav,0
64268.wav,0
15120.wav,0
15121.wav,0
64267.wav,0
64271.wav,0
15119.wav,0
64272.wav,0
64274.wav,0
64276.wav,0
64278.wav,0
64279.wav,0
64281.wav,0
64282.wav,0
64284.wav,0
64285.wav,0
64277.wav,0
371487.wav,0
64283.wav,0
371489.wav,0
371490.wav,0
64286.wav,0
371492.wav,0
371493.wav,0
371494.wav,0
64287.wav,0
371496.wav,0
64288.wav,0
371498.wav,0
64290.wav,0
64293.wav,0
64295.wav,0
64296.wav,0
64297.wav,0
64298.wav,0
64305.wav,0
64306.wav,0
64299.wav,0
64303.wav,0
68437.wav,0
68439.wav,0
68440.wav,0
68443.wav,0
68444.wav,0
68445.wav,0
861.wav,0
68448.wav,0
328545.wav,0
328547.wav,0
50066.wav,0
50067.wav,0
50068.wav,0
50069.wav,0
25496.wav,0
256951.wav,0
132052.wav,0
132058.wav,0
132059.wav,0
132063.wav,0
132064.wav,0
410629.wav,0
410631.wav,0
410632.wav,0
410633.wav,0
101383.wav,0
410635.wav,0
410637.wav,0
410638.wav,0
410640.wav,0
410641.wav,0
410642.wav,0
410643.wav,0
410644.wav,0
410645.wav,0
410646.wav,0
410648.wav,0
410649.wav,0
410651.wav,0
410653.wav,0
410655.wav,0
410656.wav,0
410657.wav,0
410658.wav,0
410659.wav,0
410660.wav,0
410661.wav,0
31782.wav,0
410663.wav,0
410664.wav,0
410665.wav,0
410666.wav,0
410667.wav,0
410669.wav,0
410670.wav,0
410671.wav,0
410672.wav,0
410673.wav,0
410674.wav,0
410676.wav,0
410677.wav,0
410678.wav,0
21584.wav,0
261288.wav,0
23860.wav,0
74994.wav,0
23861.wav,0
23862.wav,0
23863.wav,0
380170.wav,0
64795.wav,0
64802.wav,0
253221.wav,0
253222.wav,0
253223.wav,0
253224.wav,0
64806.wav,0
64810.wav,0
253227.wav,0
253228.wav,0
64807.wav,0
64814.wav,0
253231.wav,0
64815.wav,0
64817.wav,0
64818.wav,0
253234.wav,0
23858.wav,0
253237.wav,0
64822.wav,0
23859.wav,0
23864.wav,0
23865.wav,0
23866.wav,0
23867.wav,0
23868.wav,0
23869.wav,0
253246.wav,0
23870.wav,0
23871.wav,0
253253.wav,0
431453.wav,0
316898.wav,0
316899.wav,0
316900.wav,0
316901.wav,0
316902.wav,0
316904.wav,0
21994.wav,0
21995.wav,0
316908.wav,0
316907.wav,0
316911.wav,0
316912.wav,0
22000.wav,0
22002.wav,0
22007.wav,0
22015.wav,0
159234.wav,0
22018.wav,0
159240.wav,0
318987.wav,0
159246.wav,0
318991.wav,0
159247.wav,0
159248.wav,0
159250.wav,0
159249.wav,0
159252.wav,0
349717.wav,0
159255.wav,0
159257.wav,0
159259.wav,0
159261.wav,0
159266.wav,0
159277.wav,0
159280.wav,0
159287.wav,0
159289.wav,0
159290.wav,0
159292.wav,0
159294.wav,0
159295.wav,0
222802.wav,0
321153.wav,0
321158.wav,0
321160.wav,0
399045.wav,0
399046.wav,0
399047.wav,0
399048.wav,0
399049.wav,0
399050.wav,0
399051.wav,0
399052.wav,0
399053.wav,0
399054.wav,0
399055.wav,0
399056.wav,0
399057.wav,0
64263.wav,0
64264.wav,0
64265.wav,0
354056.wav,0
64269.wav,0
64275.wav,0
212797.wav,0
24420.wav,0
64289.wav,0
24469.wav,0
118701.wav,0
24495.wav,0
24507.wav,0
24510.wav,0
42981.wav,0
370664.wav,0
191678.wav,0
71370.wav,0
138272.wav,0
253638.wav,0
132584.wav,0
147450.wav,0
334620.wav,0
135549.wav,0
95380.wav,0
81754.wav,0
420692.wav,0
420700.wav,0
240893.wav,0
387931.wav,0
331800.wav,0
331802.wav,0
212219.wav,0
333677.wav,0
221016.wav,0
69027.wav,0
69430.wav,0
49748.wav,0
191600.wav,0
192512.wav,0
161760.wav,0
47553.wav,0
47556.wav,0
345531.wav,0
92975.wav,0
386782.wav,0
168123.wav,0
168588.wav,0
168589.wav,0
389526.wav,0
423652.wav,0
77928.wav,0
77929.wav,0
178884.wav,0
273540.wav,0
390534.wav,0
250630.wav,0
250631.wav,0
250632.wav,0
404758.wav,0
234523.wav,0
234524.wav,0
351539.wav,0
117561.wav,0
117562.wav,0
117563.wav,0
117564.wav,0
117565.wav,0
117566.wav,0
117567.wav,0
117568.wav,0
117569.wav,0
117570.wav,0
234563.wav,0
234564.wav,0
234565.wav,0
234566.wav,0
117571.wav,0
117572.wav,0
24928.wav,0
24929.wav,0
56164.wav,0
267881.wav,0
167532.wav,0
167533.wav,0
167535.wav,0
167536.wav,0
167538.wav,0
167539.wav,0
167540.wav,0
167541.wav,0
246390.wav,0
167544.wav,0
167545.wav,0
167546.wav,0
167547.wav,0
167548.wav,0
167549.wav,0
167550.wav,0
167551.wav,0
276608.wav,0
167553.wav,0
276607.wav,0
258179.wav,0
258180.wav,0
276612.wav,0
360831.wav,0
156547.wav,0
186255.wav,0
352656.wav,0
352657.wav,0
352658.wav,0
352659.wav,0
352661.wav,0
352663.wav,0
352665.wav,0
122266.wav,0
122267.wav,0
352666.wav,0
352669.wav,0
352667.wav,0
122272.wav,0
122274.wav,0
122275.wav,0
322469.wav,0
122277.wav,0
201946.wav,0
163558.wav,0
194279.wav,0
194280.wav,0
163561.wav,0
163562.wav,0
108797.wav,0
258016.wav,0
134067.wav,0
351711.wav,0
102434.wav,0
112211.wav,0
178137.wav,0
221359.wav,0
95749.wav,0
367622.wav,0
80401.wav,0
136727.wav,0
413219.wav,0
413220.wav,0
396325.wav,0
396326.wav,0
396327.wav,0
324533.wav,0
215593.wav,0
215594.wav,0
411691.wav,0
324534.wav,0
324535.wav,0
434228.wav,0
434230.wav,0
434231.wav,0
434232.wav,0
434233.wav,0
434234.wav,0
199739.wav,0
199738.wav,0
183869.wav,0
183870.wav,0
199741.wav,0
6720.wav,0
199740.wav,0
183868.wav,0
186943.wav,0
199743.wav,0
173125.wav,0
434246.wav,0
6722.wav,0
324538.wav,0
389706.wav,0
434251.wav,0
434252.wav,0
324536.wav,0
434255.wav,0
113746.wav,0
434258.wav,0
113748.wav,0
434260.wav,0
434261.wav,0
113749.wav,0
434264.wav,0
113747.wav,0
434267.wav,0
434271.wav,0
191583.wav,0
434274.wav,0
434275.wav,0
155235.wav,0
324537.wav,0
331369.wav,0
347758.wav,0
80498.wav,0
80499.wav,0
80500.wav,0
80501.wav,0
361592.wav,0
210044.wav,0
245372.wav,0
181376.wav,0
181377.wav,0
181378.wav,0
35458.wav,0
35461.wav,0
336005.wav,0
35463.wav,0
35464.wav,0
414345.wav,0
414346.wav,0
336011.wav,0
74892.wav,0
35462.wav,0
321670.wav,0
175261.wav,0
386720.wav,0
109733.wav,0
347301.wav,0
175271.wav,0
222373.wav,0
97966.wav,0
426161.wav,0
426162.wav,0
426163.wav,0
426164.wav,0
426165.wav,0
426167.wav,0
417978.wav,0
234170.wav,0
234172.wav,0
82109.wav,0
234171.wav,0
234173.wav,0
82111.wav,0
82110.wav,0
232642.wav,0
82114.wav,0
82115.wav,0
82117.wav,0
82118.wav,0
82119.wav,0
82120.wav,0
82121.wav,0
82113.wav,0
151243.wav,0
82116.wav,0
348357.wav,0
216270.wav,0
191694.wav,0
81103.wav,0
216272.wav,0
216273.wav,0
216274.wav,0
216275.wav,0
198353.wav,0
216277.wav,0
216278.wav,0
216271.wav,0
216276.wav,0
158425.wav,0
351963.wav,0
51427.wav,0
181476.wav,0
181477.wav,0
51429.wav,0
344296.wav,0
388329.wav,0
46323.wav,0
408122.wav,0
383220.wav,0
46330.wav,0
347387.wav,0
54012.wav,0
132861.wav,0
268550.wav,0
268551.wav,0
268552.wav,0
268553.wav,0
51464.wav,0
268555.wav,0
268556.wav,0
51467.wav,0
268554.wav,0
369935.wav,0
268557.wav,0
51466.wav,0
56586.wav,0
56601.wav,0
140058.wav,0
65817.wav,0
56604.wav,0
187677.wav,0
56608.wav,0
331552.wav,0
195874.wav,0
331555.wav,0
392997.wav,0
256295.wav,0
256296.wav,0
109355.wav,0
256300.wav,0
73005.wav,0
45372.wav,0
378174.wav,0
132929.wav,0
268101.wav,0
177483.wav,0
104786.wav,0
95058.wav,0
104788.wav,0
332628.wav,0
63831.wav,0
250712.wav,0
95069.wav,0
126304.wav,0
77169.wav,0
366453.wav,0
145788.wav,0
114046.wav,0
67458.wav,0
67463.wav,0
67464.wav,0
67465.wav,0
204171.wav,0
67468.wav,0
67469.wav,0
67470.wav,0
67471.wav,0
394128.wav,0
67473.wav,0
67474.wav,0
67475.wav,0
177556.wav,0
67477.wav,0
117138.wav,0
265623.wav,0
67480.wav,0
67479.wav,0
67482.wav,0
168861.wav,0
211881.wav,0
341930.wav,0
67505.wav,0
315826.wav,0
67507.wav,0
67508.wav,0
67506.wav,0
67510.wav,0
423351.wav,0
324529.wav,0
324530.wav,0
67514.wav,0
324531.wav,0
324532.wav,0
67517.wav,0
67518.wav,0
67519.wav,0
256960.wav,0
67521.wav,0
409538.wav,0
67522.wav,0
67524.wav,0
67523.wav,0
67520.wav,0
67527.wav,0
156615.wav,0
322505.wav,0
82112.wav,0
18383.wav,0
18384.wav,0
239569.wav,0
315859.wav,0
162260.wav,0
92630.wav,0
353241.wav,0
33245.wav,0
18400.wav,0
364516.wav,0
367588.wav,0
92646.wav,0
276968.wav,0
94185.wav,0
394127.wav,0
212974.wav,0
154678.wav,0
108431.wav,0
434143.wav,0
365735.wav,0
401609.wav,0
343091.wav,0
108842.wav,0
245581.wav,0
9218.wav,0
89602.wav,0
61444.wav,0
369506.wav,0
51719.wav,0
414588.wav,0
240649.wav,0
196106.wav,0
65556.wav,0
371221.wav,0
196631.wav,0
233496.wav,0
214041.wav,0
395807.wav,0
24621.wav,0
24622.wav,0
32304.wav,0
24625.wav,0
24626.wav,0
24627.wav,0
366128.wav,0
69181.wav,0
127551.wav,0
69184.wav,0
425536.wav,0
127552.wav,0
78403.wav,0
157252.wav,0
127553.wav,0
127554.wav,0
79434.wav,0
79436.wav,0
157263.wav,0
135766.wav,0
402521.wav,0
423003.wav,0
361564.wav,0
335964.wav,0
135772.wav,0
135773.wav,0
29792.wav,0
335969.wav,0
335970.wav,0
411749.wav,0
376422.wav,0
370787.wav,0
28777.wav,0
204907.wav,0
414315.wav,0
192621.wav,0
174189.wav,0
144493.wav,0
144494.wav,0
144495.wav,0
383595.wav,0
414318.wav,0
169584.wav,0
339812.wav,0
190582.wav,0
348279.wav,0
348280.wav,0
78970.wav,0
372346.wav,0
184444.wav,0
434818.wav,0
22659.wav,0
396420.wav,0
78984.wav,0
95877.wav,0
353929.wav,0
383629.wav,0
323729.wav,0
323731.wav,0
109718.wav,0
70294.wav,0
377498.wav,0
180894.wav,0
351902.wav,0
351903.wav,0
351905.wav,0
203941.wav,0
257189.wav,0
203942.wav,0
203945.wav,0
408233.wav,0
203947.wav,0
351914.wav,0
275629.wav,0
186041.wav,0
10430.wav,0
10431.wav,0
10433.wav,0
10434.wav,0
177006.wav,0
10437.wav,0
10439.wav,0
10440.wav,0
10441.wav,0
10442.wav,0
112332.wav,0
10446.wav,0
377721.wav,0
10449.wav,0
10450.wav,0
10453.wav,0
10454.wav,0
10455.wav,0
212696.wav,0
10457.wav,0
125141.wav,0
139053.wav,0
430300.wav,0
10461.wav,0
221.wav,0
10462.wav,0
10464.wav,0
344288.wav,0
326368.wav,0
125146.wav,0
125660.wav,0
106726.wav,0
15083.wav,0
259309.wav,0
15088.wav,0
216305.wav,0
111346.wav,0
111347.wav,0
111348.wav,0
111349.wav,0
87286.wav,0
111350.wav,0
192761.wav,0
270587.wav,0
235265.wav,0
235266.wav,0
186628.wav,0
44293.wav,0
322312.wav,0
96521.wav,0
271626.wav,0
65294.wav,0
261391.wav,0
91924.wav,0
149268.wav,0
149270.wav,0
196378.wav,0
196379.wav,0
196380.wav,0
63270.wav,0
63271.wav,0
99624.wav,0
99625.wav,0
59690.wav,0
377640.wav,0
377641.wav,0
377642.wav,0
377643.wav,0
377644.wav,0
375595.wav,0
63272.wav,0
377648.wav,0
377649.wav,0
377650.wav,0
59702.wav,0
377653.wav,0
377658.wav,0
168251.wav,0
377659.wav,0
377660.wav,0
36161.wav,0
377667.wav,0
377672.wav,0
377673.wav,0
377674.wav,0
221515.wav,0
81736.wav,0
432464.wav,0
432465.wav,0
377680.wav,0
377681.wav,0
377682.wav,0
124753.wav,0
377684.wav,0
204628.wav,0
189784.wav,0
377687.wav,0
377693.wav,0
204640.wav,0
339809.wav,0
204642.wav,0
414560.wav,0
350564.wav,0
377697.wav,0
339808.wav,0
414563.wav,0
377700.wav,0
339817.wav,0
414565.wav,0
414564.wav,0
377703.wav,0
414567.wav,0
414566.wav,0
65903.wav,0
377706.wav,0
148849.wav,0
414571.wav,0
377707.wav,0
3444.wav,0
32629.wav,0
32630.wav,0
32631.wav,0
414575.wav,0
32633.wav,0
32634.wav,0
151930.wav,0
414579.wav,0
377717.wav,0
140150.wav,0
412534.wav,0
377720.wav,0
394625.wav,0
11129.wav,0
377723.wav,0
414589.wav,0
27518.wav,0
377729.wav,0
414594.wav,0
66952.wav,0
377732.wav,0
173450.wav,0
414596.wav,0
69511.wav,0
125145.wav,0
181139.wav,0
50071.wav,0
331674.wav,0
185755.wav,0
85916.wav,0
85917.wav,0
265638.wav,0
235465.wav,0
223672.wav,0
201656.wav,0
49596.wav,0
120257.wav,0
414574.wav,0
434627.wav,0
120261.wav,0
235458.wav,0
125142.wav,0
30153.wav,0
27593.wav,0
30154.wav,0
85964.wav,0
30157.wav,0
30158.wav,0
85966.wav,0
30161.wav,0
353232.wav,0
353233.wav,0
235474.wav,0
70102.wav,0
414578.wav,0
10712.wav,0
264152.wav,0
135129.wav,0
127451.wav,0
179198.wav,0
21986.wav,0
413160.wav,0
10729.wav,0
34795.wav,0
84972.wav,0
34796.wav,0
433646.wav,0
414584.wav,0
34805.wav,0
51705.wav,0
414586.wav,0
204465.wav,0
204466.wav,0
80558.wav,0
209578.wav,0
261006.wav,0
35867.wav,0
35866.wav,0
201589.wav,0
201591.wav,0
411057.wav,0
234268.wav,0
424802.wav,0
403458.wav,0
258052.wav,0
256037.wav,0
415791.wav,0
182328.wav,0
102459.wav,0
249920.wav,0
256074.wav,0
47190.wav,0
407647.wav,0
407648.wav,0
407649.wav,0
190581.wav,0
168060.wav,0
69759.wav,0
141450.wav,0
401547.wav,0
45198.wav,0
401551.wav,0
383122.wav,0
401555.wav,0
383124.wav,0
250007.wav,0
270493.wav,0
34991.wav,0
325808.wav,0
325809.wav,0
22706.wav,0
118971.wav,0
118972.wav,0
250057.wav,0
143562.wav,0
250061.wav,0
250062.wav,0
250063.wav,0
237.wav,0
211187.wav,0
20737.wav,0
170248.wav,0
45383.wav,0
254296.wav,0
254298.wav,0
254299.wav,0
26972.wav,0
254302.wav,0
254303.wav,0
395652.wav,0
190892.wav,0
240075.wav,0
156107.wav,0
377297.wav,0
377301.wav,0
66011.wav,0
70114.wav,0
70115.wav,0
70116.wav,0
70117.wav,0
70118.wav,0
70119.wav,0
70120.wav,0
70121.wav,0
70122.wav,0
70123.wav,0
70155.wav,0
70156.wav,0
70157.wav,0
70158.wav,0
70159.wav,0
70160.wav,0
256529.wav,0
70162.wav,0
70163.wav,0
70164.wav,0
70165.wav,0
70161.wav,0
70167.wav,0
365080.wav,0
70166.wav,0
113180.wav,0
113183.wav,0
113184.wav,0
168479.wav,0
168480.wav,0
168481.wav,0
113190.wav,0
113192.wav,0
113193.wav,0
113194.wav,0
213548.wav,0
113197.wav,0
113198.wav,0
113199.wav,0
268848.wav,0
420402.wav,0
420403.wav,0
113209.wav,0
113210.wav,0
113211.wav,0
113215.wav,0
113216.wav,0
113217.wav,0
156223.wav,0
264773.wav,0
92741.wav,0
137821.wav,0
162405.wav,0
387694.wav,0
387699.wav,0
387701.wav,0
387702.wav,0
387703.wav,0
125560.wav,0
340627.wav,0
340630.wav,0
340631.wav,0
340632.wav,0
340635.wav,0
340637.wav,0
340638.wav,0
340639.wav,0
340640.wav,0
365219.wav,0
336549.wav,0
266919.wav,0
328359.wav,0
340651.wav,0
340652.wav,0
340653.wav,0
340654.wav,0
82606.wav,0
340658.wav,0
213685.wav,0
340668.wav,0
340669.wav,0
340670.wav,0
340671.wav,0
340675.wav,0
340676.wav,0
340677.wav,0
191171.wav,0
191172.wav,0
340680.wav,0
340681.wav,0
340682.wav,0
340683.wav,0
340684.wav,0
340685.wav,0
340686.wav,0
340687.wav,0
191175.wav,0
68301.wav,0
162514.wav,0
340693.wav,0
340696.wav,0
340699.wav,0
340700.wav,0
340701.wav,0
387807.wav,0
340704.wav,0
340705.wav,0
340707.wav,0
340708.wav,0
387812.wav,0
387813.wav,0
387814.wav,0
340712.wav,0
340713.wav,0
340714.wav,0
387817.wav,0
340716.wav,0
340717.wav,0
146158.wav,0
340720.wav,0
393969.wav,0
340722.wav,0
340724.wav,0
340725.wav,0
340726.wav,0
340727.wav,0
340728.wav,0
340729.wav,0
340730.wav,0
340731.wav,0
340732.wav,0
340733.wav,0
254714.wav,0
17158.wav,0
176904.wav,0
107272.wav,0
168719.wav,0
166717.wav,0
168768.wav,0
6989.wav,0
6990.wav,0
267087.wav,0
95056.wav,0
2931.wav,0
217977.wav,0
217978.wav,0
2939.wav,0
217981.wav,0
205694.wav,0
58245.wav,0
103301.wav,0
385929.wav,0
385930.wav,0
385931.wav,0
385932.wav,0
158631.wav,0
29609.wav,0
107451.wav,0
320474.wav,0
66522.wav,0
160737.wav,0
72674.wav,0
70637.wav,0
349170.wav,0
410616.wav,0
257021.wav,0
257024.wav,0
257026.wav,0
103429.wav,0
103431.wav,0
103432.wav,0
103434.wav,0
384021.wav,0
44066.wav,0
52259.wav,0
52260.wav,0
265255.wav,0
394287.wav,0
242738.wav,0
242739.wav,0
242740.wav,0
242741.wav,0
44086.wav,0
46138.wav,0
250942.wav,0
130117.wav,0
119891.wav,0
212068.wav,0
371816.wav,0
3185.wav,0
384116.wav,0
371829.wav,0
384119.wav,0
238712.wav,0
384121.wav,0
72828.wav,0
54404.wav,0
421001.wav,0
212107.wav,0
17560.wav,0
19622.wav,0
44199.wav,0
169136.wav,0
169137.wav,0
44223.wav,0
183489.wav,0
